Store_Id,Department,Year_Month,Sales_Target,Sales_Actual,Sales_Variance,Sales_Target_Achievement_Pct,Customer_Satisfaction,Nps_Score,Waste_Percentage,On_Time_Delivery,Operational_Efficiency_Status
STR113,Meat/Fish & Bakery,2023-12-01,49000,35903.02,-13096.980000000003,73.27,6.7,7.3,2.89,94.3,Low Efficiency
STR114,Store Operations,2023-12-01,252000,283479.69,31479.690000000002,112.49,8.4,55,1.05,98.6,High Efficiency
STR114,Fresh Produce,2023-12-01,63000,59446.68,-3553.3199999999997,94.36,7.9,56.2,3.14,95,Standard
STR114,Meat/Fish & Bakery,2023-12-01,49000,49431.56,431.5599999999977,100.88,6.1,17.9,2.36,93,High Efficiency
STR115,Store Operations,2023-12-01,453600,501015.7,47415.70000000001,110.45,7.2,37.6,0.81,93.4,High Efficiency
STR115,Fresh Produce,2023-12-01,113400,108946.56,-4453.440000000002,96.07,8.1,49.6,3.48,89.1,Standard
STR115,Meat/Fish & Bakery,2023-12-01,88200,80347.41,-7852.5899999999965,91.1,6.4,30.4,4.37,95.6,Standard
STR116,Store Operations,2023-12-01,151200,123600.73,-27599.270000000004,81.75,7.2,36.9,1.69,93.2,Low Efficiency
STR116,Fresh Produce,2023-12-01,37800,43625.45,5825.449999999997,115.41,7.5,24.3,2.3,94.7,High Efficiency
STR116,Meat/Fish & Bakery,2023-12-01,29400,31958.64,2558.6399999999994,108.7,6.9,24.5,4.91,95.6,High Efficiency
STR117,Store Operations,2023-12-01,196560,179510.8,-17049.20000000001,91.33,8.2,57.4,1.77,94.2,Standard
STR117,Fresh Produce,2023-12-01,49140,38732.79,-10407.21,78.82,6.5,23.1,2.65,97.9,Low Efficiency
STR117,Meat/Fish & Bakery,2023-12-01,38220,45018.78,6798.779999999999,117.79,6.2,21.8,3.98,91.5,High Efficiency
STR118,Store Operations,2023-12-01,252000,226487.66,-25512.339999999997,89.88,6,10.9,0.82,98.4,Low Efficiency
STR118,Fresh Produce,2023-12-01,63000,76351.01,13351.009999999995,121.19,8,10.2,5.93,90.8,Standard
STR118,Meat/Fish & Bakery,2023-12-01,49000,46995.84,-2004.1600000000035,95.91,6.9,33.8,3.47,97.6,Standard
STR119,Store Operations,2023-12-01,327600,315907.24,-11692.76000000001,96.43,6.9,12.6,0.57,96.3,Standard
STR119,Fresh Produce,2023-12-01,81900,77781.68,-4118.320000000007,94.97,6.5,13.5,3.78,90.9,Standard
STR119,Meat/Fish & Bakery,2023-12-01,63700,55686.46,-8013.540000000001,87.42,8.2,75.2,4.95,93.7,Low Efficiency
STR120,Store Operations,2023-12-01,252000,176123.05,-75876.95000000001,69.89,9.2,70.4,0.75,100,Low Efficiency
STR120,Fresh Produce,2023-12-01,63000,66725.28,3725.279999999999,105.91,7.5,18.9,5.79,96.7,Standard
STR120,Meat/Fish & Bakery,2023-12-01,49000,37875.06,-11124.940000000002,77.3,6,26.8,2.52,99.9,Low Efficiency
STR121,Store Operations,2023-12-01,252000,175096.75,-76903.25,69.48,7.1,23.4,1.63,95.1,Low Efficiency
STR121,Fresh Produce,2023-12-01,63000,58329.54,-4670.459999999999,92.59,6.6,43.7,4.22,95.4,Standard
STR121,Meat/Fish & Bakery,2023-12-01,49000,58412.48,9412.480000000003,119.21,8,61.2,3.6,94.8,High Efficiency
STR122,Store Operations,2023-12-01,327600,307621.68,-19978.320000000007,93.9,7.9,42.4,1.78,89.1,Standard
STR122,Fresh Produce,2023-12-01,81900,105447.85,23547.850000000006,128.75,6.4,36.7,2.8,92.7,High Efficiency
STR122,Meat/Fish & Bakery,2023-12-01,63700,78206.62,14506.619999999995,122.77,9.3,100,1.6,91.7,High Efficiency
STR123,Store Operations,2023-12-01,151200,141250.64,-9949.359999999986,93.42,8.5,49.9,0.78,97,Standard
STR123,Fresh Produce,2023-12-01,37800,44969.79,7169.790000000001,118.97,7,18.9,5.75,98.8,Standard
STR123,Meat/Fish & Bakery,2023-12-01,29400,21687.54,-7712.459999999999,73.77,6.4,8.1,3.12,93.2,Low Efficiency
STR124,Store Operations,2023-12-01,327600,323883.88,-3716.1199999999953,98.87,8.6,37.7,0.75,93.6,Standard
STR124,Fresh Produce,2023-12-01,81900,86269.13,4369.130000000005,105.33,6,-9.8,3.6,95.4,High Efficiency
STR124,Meat/Fish & Bakery,2023-12-01,63700,78232.71,14532.710000000006,122.81,7.9,30.7,4.06,91.3,High Efficiency
STR125,Store Operations,2023-12-01,252000,295843.39,43843.390000000014,117.4,7.5,50.8,0.74,91.9,High Efficiency
STR125,Fresh Produce,2023-12-01,63000,47596.02,-15403.980000000003,75.55,8.1,56.4,4.03,91.5,Low Efficiency
STR125,Meat/Fish & Bakery,2023-12-01,49000,67814.97,18814.97,138.4,7.1,54.4,1.96,90.7,High Efficiency
STR126,Store Operations,2023-12-01,453600,495418.35,41818.34999999998,109.22,9.2,56.8,0.92,93.9,High Efficiency
STR126,Fresh Produce,2023-12-01,113400,96384.54,-17015.460000000006,85,6.7,3.3,5.64,94.7,Low Efficiency
STR126,Meat/Fish & Bakery,2023-12-01,88200,121091.06,32891.06,137.29,7.3,34.5,1.66,94,High Efficiency
STR127,Store Operations,2023-12-01,196560,188109.91,-8450.089999999997,95.7,9,100,1.21,93.3,Standard
STR127,Fresh Produce,2023-12-01,49140,49675.62,535.6200000000026,101.09,7.4,37,5.45,91.9,Standard
STR127,Meat/Fish & Bakery,2023-12-01,38220,40255.73,2035.7300000000032,105.33,6.8,9.3,4.74,96.3,High Efficiency
STR128,Store Operations,2023-12-01,453600,530867.07,77267.06999999995,117.03,9.4,52.5,1.3,92.3,High Efficiency
STR128,Fresh Produce,2023-12-01,113400,130187.31,16787.309999999998,114.8,7.1,33,5.35,92.6,Standard
STR128,Meat/Fish & Bakery,2023-12-01,88200,89815.55,1615.550000000003,101.83,6.9,31.3,3.66,93.8,High Efficiency
STR129,Store Operations,2023-12-01,252000,282842.95,30842.95000000001,112.24,7.6,47.4,1.31,89.6,High Efficiency
STR129,Fresh Produce,2023-12-01,63000,69178.83,6178.830000000002,109.81,7.8,46.5,5.21,95.1,Standard
STR129,Meat/Fish & Bakery,2023-12-01,49000,51667.26,2667.260000000002,105.44,7.6,37.4,3.03,93.4,High Efficiency
STR130,Store Operations,2023-12-01,327600,326111.43,-1488.570000000007,99.55,6.6,18.3,0.63,88.8,Standard
STR130,Fresh Produce,2023-12-01,81900,68450.75,-13449.25,83.58,7.5,36.5,5.5,92.1,Low Efficiency
STR130,Meat/Fish & Bakery,2023-12-01,63700,45398.45,-18301.550000000003,71.27,7.1,30.6,1.53,95,Low Efficiency
STR131,Store Operations,2023-12-01,453600,425479.27,-28120.72999999998,93.8,7.9,47.4,0.6,91,Standard
STR131,Fresh Produce,2023-12-01,113400,118570.76,5170.759999999995,104.56,8,63.7,4.86,89,High Efficiency
STR131,Meat/Fish & Bakery,2023-12-01,88200,80484.41,-7715.5899999999965,91.25,8.9,77.7,2.99,95,Standard
STR132,Store Operations,2023-12-01,589680,485171.35,-104508.65000000002,82.28,8.2,61.8,1.22,98.6,Low Efficiency
STR132,Fresh Produce,2023-12-01,147420,158528.76,11108.76000000001,107.54,9.3,85.1,5.2,95.2,Standard
STR132,Meat/Fish & Bakery,2023-12-01,114660,91640.23,-23019.770000000004,79.92,8.6,41.9,3.22,95.5,Low Efficiency
STR133,Store Operations,2023-12-01,453600,490473.73,36873.72999999998,108.13,7.4,-12.2,1.69,89.2,High Efficiency
STR133,Fresh Produce,2023-12-01,113400,92199.51,-21200.490000000005,81.3,7.1,34.6,2.18,94.5,Low Efficiency
STR133,Meat/Fish & Bakery,2023-12-01,88200,85677.04,-2522.9600000000064,97.14,8.6,52.8,1.75,90.7,Standard
STR134,Store Operations,2023-12-01,252000,274693.67,22693.669999999984,109.01,6.7,40.2,0.75,96.2,High Efficiency
STR134,Fresh Produce,2023-12-01,63000,62616.33,-383.66999999999825,99.39,6.9,45.7,4.16,92,Standard
STR134,Meat/Fish & Bakery,2023-12-01,49000,40190.34,-8809.660000000003,82.02,5.8,8.9,1.64,91,Low Efficiency
STR135,Store Operations,2023-12-01,252000,206736.38,-45263.619999999995,82.04,7.3,43.1,1.66,92,Low Efficiency
STR135,Fresh Produce,2023-12-01,63000,57269.27,-5730.730000000003,90.9,9,71.2,2.84,95,Standard
STR135,Meat/Fish & Bakery,2023-12-01,49000,49939.9,939.9000000000015,101.92,5.9,-1.8,4.45,94.9,High Efficiency
STR136,Store Operations,2023-12-01,327600,341003.92,13403.919999999984,104.09,7.5,40.1,0.71,99,High Efficiency
STR136,Fresh Produce,2023-12-01,81900,69593.38,-12306.619999999995,84.97,7.6,39.5,5.46,94.8,Low Efficiency
STR136,Meat/Fish & Bakery,2023-12-01,63700,54011.66,-9688.339999999997,84.79,6.8,42,3.34,90.9,Low Efficiency
STR137,Store Operations,2023-12-01,252000,194494.05,-57505.95000000001,77.18,6.4,20.6,0.78,97.4,Low Efficiency
STR137,Fresh Produce,2023-12-01,63000,70697,7697,112.22,8,59.3,3.04,95.9,High Efficiency
STR137,Meat/Fish & Bakery,2023-12-01,49000,48746.3,-253.6999999999971,99.48,5.8,3,2.73,92.3,Standard
STR138,Store Operations,2023-12-01,453600,543991.7,90391.69999999995,119.93,8.4,60.3,1.3,98.6,High Efficiency
STR138,Fresh Produce,2023-12-01,113400,112630.51,-769.4900000000052,99.32,7.8,56,5.26,91,Standard
STR138,Meat/Fish & Bakery,2023-12-01,88200,114096.46,25896.460000000006,129.36,7.5,2.1,1.62,95.2,High Efficiency
STR139,Store Operations,2023-12-01,151200,149369.69,-1830.3099999999977,98.79,6.2,30.6,0.66,93,Standard
STR139,Fresh Produce,2023-12-01,37800,42864.72,5064.720000000001,113.4,9.2,58.2,4.07,95.2,High Efficiency
STR139,Meat/Fish & Bakery,2023-12-01,29400,32680.83,3280.8300000000017,111.16,8.6,47.7,4.55,93.6,High Efficiency
STR140,Store Operations,2023-12-01,252000,289493.57,37493.57000000001,114.88,7.6,18.4,0.96,92.9,High Efficiency
STR140,Fresh Produce,2023-12-01,63000,80307.87,17307.869999999995,127.47,6.2,2.5,2.75,96.4,High Efficiency
STR140,Meat/Fish & Bakery,2023-12-01,49000,45631.36,-3368.6399999999994,93.13,6.5,62.7,4.5,91.9,Standard
STR141,Store Operations,2023-12-01,327600,287725.81,-39874.19,87.83,5.8,-14.8,1.78,89.2,Low Efficiency
STR141,Fresh Produce,2023-12-01,81900,86993.11,5093.110000000001,106.22,8,56,4.38,91.9,High Efficiency
STR141,Meat/Fish & Bakery,2023-12-01,63700,75120.53,11420.529999999999,117.93,8.5,62.7,2.46,96.2,High Efficiency
STR142,Store Operations,2023-12-01,327600,321115.33,-6484.669999999984,98.02,6.7,8.5,0.68,96.9,Standard
STR142,Fresh Produce,2023-12-01,81900,75151.78,-6748.220000000001,91.76,7,34.3,4.45,94.8,Standard
STR142,Meat/Fish & Bakery,2023-12-01,63700,69611.44,5911.440000000002,109.28,7.6,34.6,1.59,89.7,High Efficiency
STR143,Store Operations,2023-12-01,589680,427109.72,-162570.28000000003,72.43,6.2,12,1.75,95.4,Low Efficiency
STR143,Fresh Produce,2023-12-01,147420,135047.15,-12372.850000000006,91.61,7.9,50.1,4.39,95.1,Standard
STR143,Meat/Fish & Bakery,2023-12-01,114660,110473.83,-4186.169999999998,96.35,6.7,33.8,1.87,96.8,Standard
STR144,Store Operations,2023-12-01,453600,440991.72,-12608.280000000028,97.22,8.9,78.7,0.78,96.6,Standard
STR144,Fresh Produce,2023-12-01,113400,98974.76,-14425.240000000005,87.28,7.7,44.5,5.75,94,Low Efficiency
STR144,Meat/Fish & Bakery,2023-12-01,88200,100482.8,12282.800000000003,113.93,7.3,41,3.38,95.7,High Efficiency
STR145,Store Operations,2023-12-01,327600,331998.66,4398.659999999974,101.34,9,53.5,1.31,91.4,High Efficiency
STR145,Fresh Produce,2023-12-01,81900,99989.62,18089.619999999995,122.09,4.9,-4.3,4.65,89.4,High Efficiency
STR145,Meat/Fish & Bakery,2023-12-01,63700,67295.48,3595.479999999996,105.64,8.8,55.6,1.92,95.6,High Efficiency
STR146,Store Operations,2023-12-01,151200,159232.54,8032.540000000008,105.31,7.2,7.4,1.64,100,High Efficiency
STR146,Fresh Produce,2023-12-01,37800,31627.11,-6172.889999999999,83.67,6.7,52.8,4.62,98.4,Low Efficiency
STR146,Meat/Fish & Bakery,2023-12-01,29400,30639.96,1239.9599999999991,104.22,7.4,44,1.85,93.2,High Efficiency
STR147,Store Operations,2023-12-01,151200,135042.59,-16157.410000000003,89.31,9.7,74.7,1.93,90.9,Low Efficiency
STR147,Fresh Produce,2023-12-01,37800,38894.93,1094.9300000000003,102.9,6.6,3.7,5.55,93.9,Standard
STR147,Meat/Fish & Bakery,2023-12-01,29400,30549.04,1149.0400000000009,103.91,6.5,7.6,2.24,88.8,High Efficiency
STR148,Store Operations,2023-12-01,327600,352321.74,24721.73999999999,107.55,8.4,67.9,1.21,95.5,High Efficiency
STR148,Fresh Produce,2023-12-01,81900,93270.87,11370.869999999995,113.88,7.7,31.6,5.12,95.2,Standard
STR148,Meat/Fish & Bakery,2023-12-01,63700,68907.12,5207.119999999995,108.17,8,68.2,3.48,95.4,High Efficiency
STR149,Store Operations,2023-12-01,196560,158994.43,-37565.57000000001,80.89,6.5,21.1,0.72,91.7,Low Efficiency
STR149,Fresh Produce,2023-12-01,49140,63690.64,14550.64,129.61,8.6,43.6,3.73,93.4,High Efficiency
STR149,Meat/Fish & Bakery,2023-12-01,38220,37561.72,-658.2799999999988,98.28,8.5,78.8,3.67,89.6,Standard
STR150,Store Operations,2023-12-01,252000,245322.37,-6677.630000000005,97.35,7.2,0.1,0.98,93.7,Standard
STR150,Fresh Produce,2023-12-01,63000,46265.11,-16734.89,73.44,7,48.7,4.04,92,Low Efficiency
STR150,Meat/Fish & Bakery,2023-12-01,49000,47878.83,-1121.1699999999983,97.71,7.8,82.2,4.48,88.3,Standard
STR001,Store Operations,2024-01-01,153000,116282.46,-36717.53999999999,76,7.9,38.8,1.75,94.2,Low Efficiency
STR001,Fresh Produce,2024-01-01,38250,49315.79,11065.79,128.93,8.3,60.8,4.12,89.9,High Efficiency
STR001,Meat/Fish & Bakery,2024-01-01,29750,34433.66,4683.6600000000035,115.74,7.9,51.4,4.63,98.7,High Efficiency
STR002,Store Operations,2024-01-01,153000,150292.56,-2707.4400000000023,98.23,5.3,-16.6,1.04,99.9,Standard
STR002,Fresh Produce,2024-01-01,38250,39933.64,1683.6399999999994,104.4,6.7,18.1,2.73,93.1,High Efficiency
STR002,Meat/Fish & Bakery,2024-01-01,29750,26176.97,-3573.029999999999,87.99,7.9,70.4,1.53,88.9,Low Efficiency
STR003,Store Operations,2024-01-01,275400,255490.15,-19909.850000000006,92.77,8.2,54.7,0.99,93.9,Standard
STR003,Fresh Produce,2024-01-01,68850,80925.53,12075.529999999999,117.54,7.7,34.4,5.47,97.4,Standard
STR003,Meat/Fish & Bakery,2024-01-01,53550,53554.22,4.220000000001164,100.01,5,-19.1,3.59,94.5,High Efficiency
STR004,Store Operations,2024-01-01,275400,317489.3,42089.29999999999,115.28,7.7,25.4,1.21,91.9,High Efficiency
STR004,Fresh Produce,2024-01-01,68850,75098.71,6248.710000000006,109.08,9.3,70.9,2.26,91.3,High Efficiency
STR004,Meat/Fish & Bakery,2024-01-01,53550,57897.76,4347.760000000002,108.12,7.8,47.3,3.48,92.2,High Efficiency
STR005,Store Operations,2024-01-01,153000,155969.5,2969.5,101.94,4.6,-20.1,1.88,99.6,High Efficiency
STR005,Fresh Produce,2024-01-01,38250,33818.86,-4431.139999999999,88.42,7.6,43.6,4.96,98.5,Low Efficiency
STR005,Meat/Fish & Bakery,2024-01-01,29750,26595.59,-3154.41,89.4,7.5,61.8,3.7,89.6,Low Efficiency
STR006,Store Operations,2024-01-01,358020,362152.05,4132.049999999988,101.15,7.8,51.1,1.42,94.6,High Efficiency
STR006,Fresh Produce,2024-01-01,89505,104784.55,15279.550000000003,117.07,7.4,30.6,4.03,89.7,High Efficiency
STR006,Meat/Fish & Bakery,2024-01-01,69615,70845.11,1230.1100000000006,101.77,7.2,26,2.95,90.9,High Efficiency
STR007,Store Operations,2024-01-01,358020,326983.14,-31036.859999999986,91.33,7.7,24.8,0.5,91.3,Standard
STR007,Fresh Produce,2024-01-01,89505,75307.38,-14197.619999999995,84.14,8.3,62,2.16,92.5,Low Efficiency
STR007,Meat/Fish & Bakery,2024-01-01,69615,72725.56,3110.5599999999977,104.47,8.1,45.6,4.82,90.9,High Efficiency
STR008,Store Operations,2024-01-01,198900,241765.89,42865.890000000014,121.55,9.1,63.8,0.75,100,High Efficiency
STR008,Fresh Produce,2024-01-01,49725,53127.4,3402.4000000000015,106.84,6.6,17.7,4.01,96,High Efficiency
STR008,Meat/Fish & Bakery,2024-01-01,38675,29415.94,-9259.060000000001,76.06,6.2,14.5,2.23,92.4,Low Efficiency
STR009,Store Operations,2024-01-01,275400,291595.34,16195.340000000026,105.88,6.8,32.2,1.9,94.8,High Efficiency
STR009,Fresh Produce,2024-01-01,68850,64555.06,-4294.940000000002,93.76,7.2,21,4.61,93,Standard
STR009,Meat/Fish & Bakery,2024-01-01,53550,47275.97,-6274.029999999999,88.28,8,46.3,3.02,94.2,Low Efficiency
STR010,Store Operations,2024-01-01,153000,149470.93,-3529.070000000007,97.69,8.3,72,1.59,100,Standard
STR010,Fresh Produce,2024-01-01,38250,35191.99,-3058.010000000002,92.01,7.3,54.4,4.22,87.2,Standard
STR010,Meat/Fish & Bakery,2024-01-01,29750,28495.87,-1254.130000000001,95.78,6.8,-0.8,3.21,97.8,Standard
STR011,Store Operations,2024-01-01,275400,324872.16,49472.159999999974,117.96,6.5,5.4,1.36,88.2,High Efficiency
STR011,Fresh Produce,2024-01-01,68850,69692.38,842.3800000000047,101.22,7.8,41.1,3.68,92.1,High Efficiency
STR011,Meat/Fish & Bakery,2024-01-01,53550,50627.79,-2922.209999999999,94.54,9.1,87.5,1.87,95.4,Standard
STR012,Store Operations,2024-01-01,275400,307288.97,31888.969999999972,111.58,8.3,46.8,0.89,88.7,High Efficiency
STR012,Fresh Produce,2024-01-01,68850,56528.19,-12321.809999999998,82.1,6.3,22.8,5.06,90.2,Low Efficiency
STR012,Meat/Fish & Bakery,2024-01-01,53550,52003.86,-1546.1399999999994,97.11,7.6,21.8,4.96,93.4,Standard
STR013,Store Operations,2024-01-01,275400,317991.57,42591.57000000001,115.47,8.1,69,0.78,90.8,High Efficiency
STR013,Fresh Produce,2024-01-01,68850,80211.81,11361.809999999998,116.5,8,31.8,3.51,94.3,High Efficiency
STR013,Meat/Fish & Bakery,2024-01-01,53550,48203.02,-5346.980000000003,90.01,6.7,17.4,4.47,93.2,Standard
STR014,Store Operations,2024-01-01,275400,288697.39,13297.390000000014,104.83,7.2,24.1,1.19,87.7,High Efficiency
STR014,Fresh Produce,2024-01-01,68850,79191.02,10341.020000000004,115.02,8.4,77,2.03,95.9,High Efficiency
STR014,Meat/Fish & Bakery,2024-01-01,53550,80905.83,27355.83,151.08,8.2,58.7,3.14,89.4,High Efficiency
STR015,Store Operations,2024-01-01,153000,129314.49,-23685.509999999995,84.52,7.4,61.1,1.11,92.9,Low Efficiency
STR015,Fresh Produce,2024-01-01,38250,41214.9,2964.9000000000015,107.75,7.5,42.7,2.89,91.9,High Efficiency
STR015,Meat/Fish & Bakery,2024-01-01,29750,37215.03,7465.029999999999,125.09,6.6,25.1,4.35,100,High Efficiency
STR016,Store Operations,2024-01-01,153000,174958.08,21958.079999999987,114.35,8,53.5,1.09,95.1,High Efficiency
STR016,Fresh Produce,2024-01-01,38250,34277.87,-3972.1299999999974,89.62,6.6,44.8,2.16,92.1,Low Efficiency
STR016,Meat/Fish & Bakery,2024-01-01,29750,32324.35,2574.3499999999985,108.65,8.2,16,1.89,94,High Efficiency
STR017,Store Operations,2024-01-01,275400,250192.18,-25207.820000000007,90.85,7.2,34,0.87,98,Standard
STR017,Fresh Produce,2024-01-01,68850,69043.26,193.25999999999476,100.28,7.1,44.6,2.86,96.3,High Efficiency
STR017,Meat/Fish & Bakery,2024-01-01,53550,53592.29,42.29000000000087,100.08,7.5,25.3,1.94,89.1,High Efficiency
STR018,Store Operations,2024-01-01,153000,190828.96,37828.95999999999,124.72,7.5,54.5,1.22,93.2,High Efficiency
STR018,Fresh Produce,2024-01-01,38250,39949.12,1699.1200000000026,104.44,8.1,43.4,2.76,97.5,High Efficiency
STR018,Meat/Fish & Bakery,2024-01-01,29750,32476.74,2726.7400000000016,109.17,8.3,43.1,1.57,99.2,High Efficiency
STR019,Store Operations,2024-01-01,275400,253683.79,-21716.209999999992,92.11,9.1,64.9,0.54,100,Standard
STR019,Fresh Produce,2024-01-01,68850,81392.91,12542.910000000003,118.22,8.1,46.9,4.11,90.2,High Efficiency
STR019,Meat/Fish & Bakery,2024-01-01,53550,53589.23,39.2300000000032,100.07,5.5,15,4.73,97,High Efficiency
STR020,Store Operations,2024-01-01,119340,90002.79,-29337.210000000006,75.42,9.1,59.6,0.73,91.6,Low Efficiency
STR020,Fresh Produce,2024-01-01,29835,33738.2,3903.199999999997,113.08,8.8,74.8,4.21,93,High Efficiency
STR020,Meat/Fish & Bakery,2024-01-01,23205,21924.15,-1280.8499999999985,94.48,7,34.7,2.21,95.1,Standard
STR021,Store Operations,2024-01-01,153000,169375.38,16375.380000000005,110.7,6.2,8,1.29,96.3,High Efficiency
STR021,Fresh Produce,2024-01-01,38250,39730.31,1480.3099999999977,103.87,7.9,42.6,4.76,95.7,High Efficiency
STR021,Meat/Fish & Bakery,2024-01-01,29750,30944.19,1194.1899999999987,104.01,6.6,38.5,2,90.8,High Efficiency
STR022,Store Operations,2024-01-01,275400,326760.27,51360.27000000002,118.65,8.5,66.2,1.28,96.5,High Efficiency
STR022,Fresh Produce,2024-01-01,68850,61594.64,-7255.360000000001,89.46,8.4,76.1,3.57,96.8,Low Efficiency
STR022,Meat/Fish & Bakery,2024-01-01,53550,51557.31,-1992.6900000000023,96.28,7,25.2,1.95,91.9,Standard
STR023,Store Operations,2024-01-01,198900,242686.65,43786.649999999994,122.01,7.2,35.2,0.57,91.8,High Efficiency
STR023,Fresh Produce,2024-01-01,49725,61453.39,11728.39,123.59,7.5,13.2,2.98,97,High Efficiency
STR023,Meat/Fish & Bakery,2024-01-01,38675,36279.66,-2395.3399999999965,93.81,9,75,3.38,89.7,Standard
STR024,Store Operations,2024-01-01,153000,162142.79,9142.790000000008,105.98,8.3,79.4,1.08,96.9,High Efficiency
STR024,Fresh Produce,2024-01-01,38250,37824.27,-425.7300000000032,98.89,7.1,34,2.04,90.4,Standard
STR024,Meat/Fish & Bakery,2024-01-01,29750,21571.02,-8178.98,72.51,7.1,28.9,4.49,89.8,Low Efficiency
STR025,Store Operations,2024-01-01,153000,130492.23,-22507.770000000004,85.29,7.9,60.5,1.16,94,Low Efficiency
STR025,Fresh Produce,2024-01-01,38250,42257.84,4007.8399999999965,110.48,7.5,45.2,3.2,92.1,High Efficiency
STR025,Meat/Fish & Bakery,2024-01-01,29750,34046.69,4296.690000000002,114.44,6.7,20.5,1.52,96.1,High Efficiency
STR026,Store Operations,2024-01-01,275400,297447.95,22047.95000000001,108.01,7.4,24.7,1.01,93.3,High Efficiency
STR026,Fresh Produce,2024-01-01,68850,80888.74,12038.740000000005,117.49,6,1,2.8,93.7,High Efficiency
STR026,Meat/Fish & Bakery,2024-01-01,53550,47212.06,-6337.940000000002,88.16,8.1,80.5,3.42,94.8,Low Efficiency
STR027,Store Operations,2024-01-01,275400,194450.23,-80949.76999999999,70.61,6.8,38,0.78,100,Low Efficiency
STR027,Fresh Produce,2024-01-01,68850,62036.44,-6813.559999999998,90.1,8,73.8,4.79,93.2,Standard
STR027,Meat/Fish & Bakery,2024-01-01,53550,64845.94,11295.940000000002,121.09,7.2,21.3,4.63,98.5,High Efficiency
STR028,Store Operations,2024-01-01,153000,144374.05,-8625.950000000012,94.36,6.5,31.9,0.98,95.2,Standard
STR028,Fresh Produce,2024-01-01,38250,36802.8,-1447.199999999997,96.22,7.5,18.6,5.37,90.6,Standard
STR028,Meat/Fish & Bakery,2024-01-01,29750,20379.88,-9370.119999999999,68.5,6.2,6.5,4.91,91.8,Low Efficiency
STR029,Store Operations,2024-01-01,275400,239148.74,-36251.26000000001,86.84,7.5,55.4,1.75,93.1,Low Efficiency
STR029,Fresh Produce,2024-01-01,68850,81953.12,13103.119999999995,119.03,6.9,26.1,3.62,98.9,High Efficiency
